{Label: GearOilTemperature_val, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Power (kW), Match: ElectricPowerProperty, Ontology: EnershareSystem, Score: 1}
{Label: Td (st. C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 0.9}
{Label: Tp (st. C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 0.9}
{Label: Flow (m3/h), Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: Status of the meter (MWh), Match: noMatch, Ontology: noMatch, Score: 0}
{Label: interval, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Tzun (0C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 0.9}
{Label: Td (0C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 0.9}
{Label: Tp (0C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 0.9}
{Label: Thermal power(kW), Match: has Charge Power, Ontology: EnershareSystem, Score: 0.8}
{Label: UPRA_GJI_ID, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: ZK_GJI_ID, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: TO_CEV_Name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Diameter_nominal_mm, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: External_diameter_mm, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Year_of_construction, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Year_of_insulation, Match: has Insulation Class, Ontology: EnershareWindturbine, Score: 0.7}
{Label: Branch, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Type_of_grid_name, Match: Grid, Ontology: EnershareGrid, Score: 0.9}
{Label: FunctionName, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Material_type, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Owner_name, Match: Owner, Ontology: EnersharePlayer, Score: 1}
{Label: Manager_Name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: System_Name, Match: System, Ontology: SEASGenericProperty, Score: 0.9}
{Label: Source_Name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Accuracy_XY_Name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Accuracy_Z_Name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: GJI_VIS_DATE_Name, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: GJI_ZK_ID, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: GEO_Position, Match: Position, Ontology: EnershareSystem.txt, Score: 0.9}
{Label: Position_of_pipe_system_Name, Match: Heat Pipe, Ontology: EnershareSystem.txt, Score: 0.8}
{Label: INVENTORY_ID, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: OS_ID_MOV, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: OS_ID_SOS, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Inseration_DATE, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Change_Date, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Comment, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: TIP_SPR, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: OID, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Length, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Component, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Carrier, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Bus, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: From Bus, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: To Bus, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Pnom, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Capital Cost, Match: capital Cost, Ontology: EnersharePriceProperty, Score: 1}
{Label: Marginal Cost, Match: marginal Cost, Ontology: EnersharePriceProperty, Score: 1}
{Label: input_series_source_type, Match: noMatch, Ontology: noMatch, Score: 0}
```json
[
    {Label: input_series_source_uri, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: use_case_name, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: Investment Period, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: carrier, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: Capacity Factor, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: Capital Expenditure, Match: capital Cost, Ontology: EnersharePriceProperty.txt, Score: 0.9},
    {Label: Curtailment, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: Dispatch, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: Installed Capacity, Match: noMatch, Ontology: noMatch, Score: 0},
    {Label: Market Value, Match: noMatch, Ontology: noMatch, Score: 0}
]
```
{Label: Operational Expenditure, Match: has Collective Operation Cost, Ontology: EnersharePriceProperty, Score: 0.9}
{Label: Optimal Capacity, Match: has Energy Capacity, Ontology: EnershareSystem, Score: 0.9}
{Label: Revenue, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: Supply, Match: delivered Energy, Ontology: EnershareSystem, Score: 0.8}
{Label: Withdrawal, Match: consumed Energy Flow, Ontology: EnershareSystem, Score: 0.8}
{Label: timestamp, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: min_total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty, Score: 0.9}
{Label: max_total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty, Score: 0.9}
{Label: min_total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty, Score: 0.9}
{Label: max_total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty, Score: 0.9}
{Label: min_total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: max_total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: total_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: actual_load, Match: has Total Electric Energy Load, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: price, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: timestamp, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: lignite, Match: Coal Energy, Ontology: EnershareEnergyResource.txt, Score: 0.8}
{Label: natural_gas, Match: Natural Gas Energy, Ontology: EnershareEnergyResource.txt, Score: 1}
{Label: hydroelectric, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: renewables, Match: has Renewable Energy, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: net_imports, Match: hasElectricEnergyConsumptionFromGrid, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: res_forecast, Match: hasForecastOfTotalElectricEnergyLoadProperty, Ontology: EnershareForecast.txt, Score: 0.9}
{Label: res_injections, Match: hasElectricEnergySaving, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: net load, Match: hasNetDemand, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: total imports, Match: hasElectricEnergyConsumptionFromGrid, Ontology: EnershareProperty.txt, Score: 0.8}
{Label: total exports, Match: hasElectricEnergySaving, Ontology: EnershareProperty.txt, Score: 0.7}
{Label: gr_al, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: al_gr, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: gr_bg, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: bg_gr, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: gr_it, Match: National Grid, Ontology: EnershareGrid, Score: 0.8}
{Label: it_gr, Match: National Grid, Ontology: EnershareGrid, Score: 0.8}
{Label: gr_mk, Match: National Grid, Ontology: EnershareGrid, Score: 0.8}
{Label: mk_gr, Match: National Grid, Ontology: EnershareGrid, Score: 0.8}
{Label: gr_tr, Match: National Grid, Ontology: EnershareGrid, Score: 0.8}
{Label: tr_gr, Match: National Grid, Ontology: EnershareGrid, Score: 0.8}
{Label: timestamp, Match: has Begin Data Value, Ontology: EnershareProperty, Score: 0.9}
{Label: point_id, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: value, Match: has End Data Value, Ontology: EnershareProperty, Score: 0.9}
{Label: fossil_brown_coal/lignite, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: fossil_gas, Match: Natural Gas Energy, Ontology: EnershareEnergyResource, Score: 1}
{Label: fossil_oil, Match: Fuel Oil Energy, Ontology: EnershareEnergyResource, Score: 1}
{Label: hydro_pumped_storage, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: hydro_water_reservoir, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: solar, Match: Photovoltaic Energy, Ontology: EnershareEnergyResource, Score: 1}
{Label: wind_onshore, Match: Onshore Wind Farm, Ontology: EnershareWindturbine, Score: 1}
{Label: scheduled_generation, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: solar_dayahead, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: solar_intraday, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: wind_dayahead, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: wind_intraday, Match: has Wind Energy Production, Ontology: EnershareProperty.txt, Score: 0.9}
{Label: timestamp, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: value, Match: GasFlowProperty/GasFlowProperty, Ontology: EnershareSystem.txt, Score: 1}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: min_delivery_pressure, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: max_delivery_pressure, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: entry_point, Match: Entry Gas Connection Point, Ontology: EnershareSystem.txt, Score: 0.8}
{Label: c1, Match: ClassC, Ontology: PlatoonBuilding.txt, Score: 0.7}
{Label: c2, Match: ClassC, Ontology: PlatoonBuilding.txt, Score: 0.7}
{Label: c3, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: i_c4, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: n_c4, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: i_c5, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: n_c5, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: neo_c5, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: c6_plus, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: n2, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: co2, Match: Carbon Foot Print Property, Ontology: EnershareSystem, Score: 0.9}
{Label: gross_heating_value, Match: has Gross Calorific Value, Ontology: EnershareProperty, Score: 0.9}
{Label: wobbe_index, Match: Wobbe Index Property, Ontology: EnershareProperty, Score: 1}
{Label: water_dew_point, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: hydrocarbon_dew_point_max, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: timestamp, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: point_id, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: value, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: point_type, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: timestamp, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: point_id, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: value, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: timestamp, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: timestamp, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: t1, Match: noMatch, Ontology: noMatch, Score: 0}
```json
{Label: t2, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: p_TOTAL_avg, Match: hasTotalElectricEnergyLoad, Ontology: EnershareProperty, Score: 0.9}
{Label: q_TOTAL_avg, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: v_AB_avg, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: v_BC_avg, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: v_CA_avg, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: freq_avg, Match: Frequency Meter, Ontology: EnershareDevice, Score: 0.8}
{Label: a_AN_avg, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: a_BN_avg, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: a_CN_avg, Match: noMatch, Ontology: noMatch, Score: 0}
```
{Label: node_id, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: stn, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: soc, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: fracsec, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: vm1, Match: S-to-N voltage, Ontology: SEASElectricPowerSystem, Score: 0.8}
{Label: vm2, Match: S-to-T voltage, Ontology: SEASElectricPowerSystem, Score: 0.8}
{Label: vm3, Match: T-to-R voltage, Ontology: SEASElectricPowerSystem, Score: 0.8}
{Label: im1, Match: R-to-S resistance, Ontology: SEASElectricPowerSystem, Score: 0.7}
{Label: im2, Match: S-to-T resistance, Ontology: SEASElectricPowerSystem, Score: 0.7}
{Label: im3, Match: T-to-R resistance, Ontology: SEASElectricPowerSystem, Score: 0.7}
{Label: vph1, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: vph2, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: vph3, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: iph1, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: iph2, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: iph3, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: f, Match: class F, Ontology: PlatoonBuilding, Score: 1}
{Label: df, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: vzsm, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: izsm, Match: noMatch, Ontology: noMatch file name, Score: 0}
{Label: vzsph, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: izsph, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: digita, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: analog, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: MeasureID, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: VehicleID, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Brand, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Model, Match: noMatch, Ontology: noMatch, Score: 0}
{Label: Battery Power (kW), Match: has Charge Power, Ontology: EnershareSystem, Score: 0.9}
