{Label: GearOilTemperature_val, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: PitchControl_TrackingOK, Match: Turbine Status, Ontology: PlatoonWindturbine, Score: 1}
{Label: PowerUnit_Pressure [bar], Match: PressureProperty, Ontology: PlatoonWindturbine, Score: 1}
{Label: TurbineControl_Enable, Match: Turbine Control, Ontology: PlatoonWindturbine, Score: 1}
{Label: TurbineControl_GeneratorPower [W], Match: PowerProperty, Ontology: PlatoonWindturbine, Score: 1}
{Label: TurbineControl_GeneratorSpeed [rpm], Match: SpeedProperty, Ontology: PlatoonWindturbine, Score: 1}
{Label: TurbineControl_GeneratorTorque [kNm], Match: TorqueProperty, Ontology: PlatoonWindturbine, Score: 1}
{Label: TurbineControl_PitchAngleDemand [deg], Match: Pitch Angle Property, Ontology: PlatoonTurbine, Score: 1}
{Label: TurbineControl_PitchAngles [deg](1), Match: Pitch Angle Property, Ontology: PlatoonTurbine, Score: 1}
{Label: TurbineControl_PitchAngles [deg](2), Match: Pitch Angle Property, Ontology: PlatoonTurbine, Score: 1}
{Label: TurbineControl_PitchAngles [deg](3), Match: Pitch Angle Property, Ontology: PlatoonTurbine, Score: 1}
{Label: TurbineControl_Run, Match: BooleanProperty, Ontology: PlatoonTurbine, Score: 1}
{Label: parc_code, Match: Wind Farm, Ontology: PlatoonTurbine, Score: 1}
{Label: mac_code, Match: Turbine, Ontology: PlatoonTurbine, Score: 1}
{Label: date, Match: DateTime, Ontology: Time, Score: 1}
{Label: temperature_Data.AmbientTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.Blade_A_Temp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.Blade_B_Temp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.Blade_C_Temp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.CtrlCabinetTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.FrontBearingTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.NacelleAmbientTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.NacelleCtrlCabTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.NacelleTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.NbSamplingValues, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: temperature_Data.RearBearingTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.RectifierCab_Temp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.RotorTemp_1, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.RotorTemp_2, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.SpinnerTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.StatorTemp_1, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.StatorTemp_2, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempBlade_A_PitchHeatSink, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempBlade_B_PitchHeatSink, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempBlade_C_PitchHeatSink, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempExcitationHeatSink, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempInSys_1_PowerCab_1, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempInSys_1_PowerCab_2, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempInSys_1_PowerCab_3, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempPitchCtrlBox_Blade_A, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempPitchCtrlBox_Blade_B, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempPitchCtrlBox_Blade_C, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempRectifier_1_HeatSink, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TempRectifier_2_HeatSink, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TowerTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: temperature_Data.TransformerTemp, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: wec_std.Avg_AmbientBrightness, Match: Illuminance Property, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Avg_AvailableActivePowerLimitedByExtSetPoints, Match: EnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Avg_BladeAngleAcross_A_B_C, Match: Angle Property, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Avg_LabkoIceAmplForIceDetection, Match: IceDetectionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Avg_MaxAvailableActivePowerLimitedByForceMajeure, Match: EnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Avg_TechnicallyAvailableActivePower, Match: EnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Avg_TheoreticallAvailableActivePowerInTheWind, Match: EnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.EnergyProduced, Match: EnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.NacellePosition, Match: PositionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.NbSamplingValues, Match: CountProperty, Ontology: EnershareSystem, Score: 1}
{Label: wec_std.OperatingHours, Match: DurationProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Power.avg, Match: WindEnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Power.max, Match: WindEnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Power.min, Match: WindEnergyProductionProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Precipitation.avg, Match: PrecipitationProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Precipitation.max, Match: PrecipitationProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.Precipitation.min, Match: PrecipitationProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.ProductivveMinutes, Match: ProductionDurationProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.ReactivePower.avg, Match: ReactivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.ReactivePower.max, Match: ReactivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.ReactivePower.min, Match: ReactivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: wec_std.RotorSpeed.avg, Match: WindSpeedProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.RotorSpeed.max, Match: WindSpeedProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.RotorSpeed.min, Match: WindSpeedProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.Visibility.avg, Match: VisibilityProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.Visibility.max, Match: VisibilityProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.Visibility.min, Match: VisibilityProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.WindSpeed.avg, Match: WindSpeedProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.WindSpeed.max, Match: WindSpeedProperty, Ontology: PlatoonWeather, Score: 1}
{Label: wec_std.WindSpeed.min, Match: WindSpeedProperty, Ontology: PlatoonWeather, Score: 1}
{Label: Time, Match: DateTime, Ontology: Time, Score: 1}
{Label: ActivePowerGeneration [kW], Match: ActivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: ActivePowerConsumption [kW], Match: ActivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: CurrentL1 [A], Match: CurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: CurrentL2 [A], Match: CurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: CurrentL3 [A], Match: CurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: ReactivePowerGeneration [kvar], Match: ReactivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: ReactivePowerConsumption [kvar], Match: ReactivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: VoltageL1 [V], Match: VoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: VoltageL2 [V], Match: VoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: VoltageL3 [V], Match: VoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: interval, Match: Interval, Ontology: Time, Score: 1}
{Label: Power (kW), Match: active power, Ontology: PlatoonEnergySystem, Score: 1}
{Label: Td (st. C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Tp (st. C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Flow (m3/h), Match: VolumeFlowRateProperty, Ontology: SEASGenericProperty, Score: 1}
{Label: Status of the meter (MWh), Match: imported active energy, Ontology: SEASElectricPowerSystem, Score: 1}
{Label: interval, Match: Interval, Ontology: Time, Score: 1}
{Label: Tzun (0C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Td (0C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Tp (0C), Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: Thermal power(kW), Match: PowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: UPRA_GJI_ID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: ZK_GJI_ID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: TO_CEV_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Diameter_nominal_mm, Match: DiameterProperty, Ontology: EnershareProperty, Score: 1}
{Label: External_diameter_mm, Match: DiameterProperty, Ontology: EnershareProperty, Score: 1}
{Label: Year_of_construction, Match: StartYear, Ontology: Time, Score: 1}
{Label: Year_of_insulation, Match: StartYear, Ontology: Time, Score: 1}
{Label: Branch, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Type_of_grid_name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: FunctionName, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Material_type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Owner_name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Manager_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: System_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Source_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Accuracy_XY_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Accuracy_Z_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: GJI_VIS_DATE_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: GJI_ZK_ID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: GEO_Position, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Position_of_pipe_system_Name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: INVENTORY_ID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: OS_ID_MOV, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: OS_ID_SOS, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Inseration_DATE, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Change_Date, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Comment, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: TIP_SPR, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: OID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Length, Match: meter, Ontology: Unit, Score: 1}
{Label: Component, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Carrier, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Bus, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: From Bus, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: To Bus, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Pnom, Match: Watt, Ontology: Unit, Score: 1}
{Label: Capital Cost, Match: Euro, Ontology: Unit, Score: 1}
{Label: Marginal Cost, Match: EuroPerMWh, Ontology: Unit, Score: 1}
{Label: input_series_source_type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: input_series_source_uri, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: use_case_name, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Investment Period, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: carrier, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Capacity Factor, Match: Capacity Factor, Ontology: EnershareSystem, Score: 1}
{Label: Capital Expenditure, Match: Capital Expenditure, Ontology: EnershareSystem, Score: 1}
{Label: Curtailment, Match: Curtailment, Ontology: EnershareSystem, Score: 1}
{Label: Dispatch, Match: Dispatch, Ontology: EnershareSystem, Score: 1}
{Label: Installed Capacity, Match: Installed Capacity, Ontology: EnershareSystem, Score: 1}
{Label: Market Value, Match: Market Value, Ontology: EnershareSystem, Score: 1}
{Label: Operational Expenditure, Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Optimal Capacity, Match: CapacityProperty, Ontology: EnershareProperty, Score: 1}
{Label: Revenue, Match: CostPriceProperty, Ontology: EnersharePriceProperty, Score: 1}
{Label: Supply, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Withdrawal, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: timestamp, Match: DateTimeStamp, Ontology: Time, Score: 1}
{Label: min_total_load, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: max_total_load, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: min_total_load, Match: Total Electric Energy Load Property, Ontology: EnershareForecast, Score: 1}
{Label: max_total_load, Match: Total Electric Energy Load Property, Ontology: EnershareForecast, Score: 1}
{Label: total_load, Match: Total Electric Energy Load Property, Ontology: EnershareForecast, Score: 1}
{Label: actual_load, Match: Total Electric Energy Load Property, Ontology: EnershareForecast, Score: 1}
{Label: price, Match: Price Property, Ontology: PlatoonPrice, Score: 1}
{Label: timestamp, Match: TimeInstant, Ontology: Time, Score: 1}
{Label: lignite, Match: ForecastOfEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: natural_gas, Match: ForecastOfEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: hydroelectric, Match: ForecastOfEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: renewables, Match: ForecastOfEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: net_imports, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: res_forecast, Match: Forecast Of Energy Production Property, Ontology: EnershareForecast, Score: 1}
{Label: res_injections, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: net load, Match: ElectricEnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: total imports, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: total exports, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: gr_al, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: al_gr, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: gr_bg, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: bg_gr, Match: FlowProperty, Ontology: EnershareSystem, Score: 1}
{Label: gr_it, Match: Gas Connection Point, Ontology: EnershareSystem, Score: 1}
{Label: it_gr, Match: Gas Connection Point, Ontology: EnershareSystem, Score: 1}
{Label: gr_mk, Match: Gas Connection Point, Ontology: EnershareSystem, Score: 1}
{Label: mk_gr, Match: Gas Connection Point, Ontology: EnershareSystem, Score: 1}
{Label: gr_tr, Match: Gas Connection Point, Ontology: EnershareSystem, Score: 1}
{Label: tr_gr, Match: Gas Connection Point, Ontology: EnershareSystem, Score: 1}
{Label: timestamp, Match: DateTime, Ontology: Time, Score: 1}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: fossil_brown_coal/lignite, Match: Gas Source, Ontology: EnershareSystem, Score: 1}
{Label: fossil_gas, Match: NaturalGasConnectionPoint, Ontology: EnershareSystem, Score: 1}
{Label: fossil_oil, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: hydro_pumped_storage, Match: PumpedStorage, Ontology: EnershareSystem, Score: 1}
{Label: hydro_water_reservoir, Match: WaterReservoir, Ontology: EnershareSystem, Score: 1}
{Label: solar, Match: PhotovoltaicProductionUnit, Ontology: EnershareSystem, Score: 1}
{Label: wind_onshore, Match: WindTurbine, Ontology: EnershareSystem, Score: 1}
{Label: scheduled_generation, Match: EnergyProduction, Ontology: EnershareSystem, Score: 1}
{Label: solar_dayahead, Match: ForecastOfPhotovoltaicEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: solar_intraday, Match: ForecastOfPhotovoltaicEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: wind_dayahead, Match: ForecastOfWindEnergyProductionProperty, Ontology: EnershareForecast, Score: 1}
{Label: wind_intraday, Match: Intraday Forecast Of Wind Energy Production Property, Ontology: EnershareForecast, Score: 1}
{Label: timestamp, Match: timestamp, Ontology: EnershareSystem, Score: 1}
{Label: point_id, Match: name, Ontology: SEASGenericProperty, Score: 1}
{Label: value, Match: value, Ontology: EnershareSystem, Score: 1}
{Label: point_type, Match: name, Ontology: SEASGenericProperty, Score: 1}
{Label: min_delivery_pressure, Match: MinPressureProperty, Ontology: EnershareProperty, Score: 1}
{Label: max_delivery_pressure, Match: MaxPressureProperty, Ontology: EnershareProperty, Score: 1}
{Label: entry_point, Match: name, Ontology: SEASGenericProperty, Score: 1}
{Label: c1, Match: name, Ontology: SEASGenericProperty, Score: 1}
{Label: c2, Match: name, Ontology: SEASGenericProperty, Score: 1}
{Label: c3, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: i_c4, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: n_c4, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: i_c5, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: n_c5, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: neo_c5, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: c6_plus, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: n2, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: co2, Match: EmissionConversionFactor, Ontology: EnershareSystem, Score: 1}
{Label: gross_heating_value, Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: wobbe_index, Match: EnergyProperty, Ontology: EnershareSystem, Score: 1}
{Label: water_dew_point, Match: TemperatureProperty, Ontology: EnershareSystem, Score: 1}
{Label: hydrocarbon_dew_point_max, Match: TemperatureProperty, Ontology: EnershareSystem, Score: 1}
{Label: timestamp, Match: TimeInstant, Ontology: Time, Score: 1}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: timestamp, Match: TimeInstant, Ontology: Time, Score: 1}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: timestamp, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: timestamp, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: point_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: value, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: point_type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: t1, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: t2, Match: Temperature Property, Ontology: SEASGenericProperty, Score: 1}
{Label: p_TOTAL_avg, Match: ApparentPowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: q_TOTAL_avg, Match: ReactivePowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: v_AB_avg, Match: VoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: v_BC_avg, Match: VoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: v_CA_avg, Match: VoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: freq_avg, Match: FrequencyProperty, Ontology: EnershareProperty, Score: 1}
{Label: a_AN_avg, Match: CurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: a_BN_avg, Match: CurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: a_CN_avg, Match: CurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: node_id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: stn, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: soc, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: fracsec, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: vm1, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: vm2, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: vm3, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: im1, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: im2, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: im3, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: vph1, Match: ElectricPotentialProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: vph2, Match: ElectricPotentialProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: vph3, Match: ElectricPotentialProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: iph1, Match: ElectricCurrentProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: iph2, Match: ElectricCurrentProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: iph3, Match: ElectricCurrentProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: f, Match: Frequency Property, Ontology: PlatoonEnergy, Score: 1}
{Label: df, Match: Power Factor Property, Ontology: PlatoonEnergy, Score: 1}
{Label: vzsm, Match: ElectricPotentialProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: izsm, Match: ElectricCurrentProperty, Ontology: PlatoonEnergy, Score: 1}
{Label: vzsph, Match: PhaseVoltageProperty, Ontology: EnershareProperty, Score: 1}
{Label: izsph, Match: PhaseCurrentProperty, Ontology: EnershareProperty, Score: 1}
{Label: digita, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: analog, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: MeasureID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: VehicleID, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Brand, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Model, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Battery Power (kW), Match: ElectricPowerProperty, Ontology: EnershareProperty, Score: 1}
{Label: Battery Capacity (kWh), Match: EnergyProperty, Ontology: EnershareProperty, Score: 1}
{Label: Connector Type, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: Autonomy (km), Match: DistanceProperty, Ontology: EnershareProperty, Score: 1}
{Label: Odometer (km), Match: DistanceProperty, Ontology: EnershareProperty, Score: 1}
{Label: Battery SoC (%), Match: StateOfChargeProperty, Ontology: EnershareProperty, Score: 1}
{Label: Timestamp, Match: time, Ontology: Time, Score: 1}
{Label: ocpp_device, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: id, Match: noMatch, Ontology: noMatch, Score: 1}
{Label: type, Match: noMatch, Ontology: noMatch, Score: 1}
