{Label: gearoiltemperature_val, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: pitchcontrol_position_blade3 [m], Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: pitchcontrol_position_reference [m], Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: pitchcontrol_pressure_a1_blade1 [bar], Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: pitchcontrol_pressure_a1_blade2 [bar], Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: pitchcontrol_pressure_a1_blade3 [bar], Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: pitchcontrol_pressure_a2_blade1 [bar], Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: pitchcontrol_pressure_a2_blade2 [bar], Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: pitchcontrol_pressure_a2_blade3 [bar], Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: pitchcontrol_status, Match: shape property, Ontology: seasgenericproperty, Score: 0}
{Label: pitchcontrol_trackingok, Match: shape property, Ontology: seasgenericproperty, Score: 0}
{Label: powerunit_pressure [bar], Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_enable, Match: shape property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_generatorpower [w], Match: diameter property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_generatorspeed [rpm], Match: wind speed property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_generatortorque [knm], Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_pitchangledemand [deg], Match: length property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_pitchangles [deg](1), Match: length property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_pitchangles [deg](2), Match: length property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_pitchangles [deg](3), Match: length property, Ontology: seasgenericproperty, Score: 0}
{Label: turbinecontrol_run, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: parc_code, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: mac_code, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: date, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: temperature_data.ambienttemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.blade_a_temp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.blade_b_temp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.blade_c_temp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.ctrlcabinettemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.frontbearingtemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.nacelleambienttemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.nacellectrlcabtemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.nacelletemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.nbsamplingvalues, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: temperature_data.rearbearingtemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.rectifiercab_temp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.rotortemp_1, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.rotortemp_2, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.spinnertemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.statortemp_1, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.statortemp_2, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempblade_a_pitchheatsink, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempblade_b_pitchheatsink, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempblade_c_pitchheatsink, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempexcitationheatsink, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempinsys_1_powercab_1, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempinsys_1_powercab_2, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.tempinsys_1_powercab_3, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.temppitchctrlbox_blade_a, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.temppitchctrlbox_blade_b, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.temppitchctrlbox_blade_c, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.temprectifier_1_heatsink, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.temprectifier_2_heatsink, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.towertemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: temperature_data.transformertemp, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: wec_std.avg_ambientbrightness, Match: inductance property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.avg_availableactivepowerlimitedbyextsetpoints, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.avg_bladeangleacross_a_b_c, Match: magnet property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.avg_labkoiceamplforicedetection, Match: capacitance property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.avg_maxavailableactivepowerlimitedbyforcemajeure, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.avg_technicallyavailableactivepower, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.avg_theoreticallavailableactivepowerinthewind, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.energyproduced, Match: heat energy property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.nacelleposition, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: wec_std.nbsamplingvalues, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: wec_std.operatinghours, Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.power.avg, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.power.max, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.power.min, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.precipitation.avg, Match: precipitation intensity property, Ontology: enershareweather, Score: 0}
{Label: wec_std.precipitation.max, Match: precipitation intensity property, Ontology: enershareweather, Score: 0}
{Label: wec_std.precipitation.min, Match: precipitation intensity property, Ontology: enershareweather, Score: 0}
{Label: wec_std.productivveminutes, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: wec_std.reactivepower.avg, Match: reactive power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.reactivepower.max, Match: reactive power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.reactivepower.min, Match: reactive power property, Ontology: enershareproperty, Score: 0}
{Label: wec_std.rotorspeed.avg, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: wec_std.rotorspeed.max, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: wec_std.rotorspeed.min, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: wec_std.visibility.avg, Match: ecological foot print property, Ontology: enersharesystem, Score: 0}
{Label: wec_std.visibility.max, Match: ecological foot print property, Ontology: enersharesystem, Score: 0}
{Label: wec_std.visibility.min, Match: ecological foot print property, Ontology: enersharesystem, Score: 0}
{Label: wec_std.windspeed.avg, Match: consumed energy, Ontology: enersharesystem, Score: 0}
{Label: wec_std.windspeed.max, Match: consumed energy, Ontology: enersharesystem, Score: 0}
{Label: wec_std.windspeed.min, Match: consumed energy, Ontology: enersharesystem, Score: 0}
{Label: time, Match: second, Ontology: time, Score: 0}
{Label: activepowergeneration [kw], Match: heat coefficient property, Ontology: enershareproperty, Score: 0}
{Label: activepowerconsumption [kw], Match: heat coefficient property, Ontology: enershareproperty, Score: 0}
{Label: currentl1 [a], Match: electric energy demand property, Ontology: enershareproperty, Score: 0}
{Label: currentl2 [a], Match: electric energy demand property, Ontology: enershareproperty, Score: 0}
{Label: currentl3 [a], Match: electric energy demand property, Ontology: enershareproperty, Score: 0}
{Label: reactivepowergeneration [kvar], Match: heat coefficient property, Ontology: enershareproperty, Score: 0}
{Label: reactivepowerconsumption [kvar], Match: heat coefficient property, Ontology: enershareproperty, Score: 0}
{Label: voltagel1 [v], Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: voltagel2 [v], Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: voltagel3 [v], Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: interval, Match: water tank, Ontology: enersharesystem, Score: 0}
{Label: power (kw), Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: td (st. c), Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: tp (st. c), Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: flow (m3/h), Match: magnitude voltage property, Ontology: enershareproperty, Score: 0}
{Label: status of the meter (mwh), Match: magnet property, Ontology: enershareproperty, Score: 0}
{Label: interval, Match: water tank, Ontology: enersharesystem, Score: 0}
{Label: tzun (0c), Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: td (0c), Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: tp (0c), Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: thermal power(kw), Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: upra_gji_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: zk_gji_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: to_cev_name, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: diameter_nominal_mm, Match: heat energy property, Ontology: enershareproperty, Score: 0}
{Label: external_diameter_mm, Match: heat energy property, Ontology: enershareproperty, Score: 0}
{Label: year_of_construction, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: year_of_insulation, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: branch, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: type_of_grid_name, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: functionname, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: material_type, Match: material, Ontology: enersharesystem, Score: 0}
{Label: owner_name, Match: has energy audit document, Ontology: enersharebuilding, Score: 0}
{Label: manager_name, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: system_name, Match: has mansard, Ontology: enersharebuilding, Score: 0}
{Label: source_name, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: accuracy_xy_name, Match: has energy audit document, Ontology: enersharebuilding, Score: 0}
{Label: accuracy_z_name, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: gji_vis_date_name, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: gji_zk_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: geo_position, Match: gas connection, Ontology: enersharesystem, Score: 0}
{Label: position_of_pipe_system_name, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: inventory_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: os_id_mov, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: os_id_sos, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: inseration_date, Match: in xsd date-time-stamp, Ontology: time, Score: 0}
{Label: change_date, Match: in xsd date-time-stamp, Ontology: time, Score: 0}
{Label: comment, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: tip_spr, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: oid, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: length, Match: magnet property, Ontology: enershareproperty, Score: 0}
{Label: component, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: carrier, Match: energydemand property, Ontology: enershareproperty, Score: 0}
{Label: bus, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: from bus, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: to bus, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: pnom, Match: reactive power property, Ontology: enershareproperty, Score: 0}
{Label: capital cost, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: marginal cost, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: input_series_source_type, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: input_series_source_uri, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: use_case_name, Match: shape, Ontology: seasgenericproperty, Score: 0}
{Label: investment period, Match: capital cost, Ontology: enersharepriceproperty, Score: 0}
{Label: carrier, Match: energycarrier, Ontology: enershareenergysystem, Score: 0}
{Label: capacity factor, Match: expected cost, Ontology: enersharepriceproperty, Score: 0}
{Label: capital expenditure, Match: has collective operation cost, Ontology: enersharepriceproperty, Score: 0}
{Label: curtailment, Match: forecast of energy production property, Ontology: enershareforecast, Score: 0}
{Label: dispatch, Match: energyconversionproperty, Ontology: enershareenergysystem, Score: 0}
{Label: installed capacity, Match: nominalpowerproperty, Ontology: enershareenergysystem, Score: 0}
{Label: market value, Match: has collective operation cost, Ontology: enersharepriceproperty, Score: 0}
{Label: operational expenditure, Match: distributes, Ontology: enersharesystem, Score: 0}
{Label: optimal capacity, Match: has energy capacity, Ontology: enersharesystem, Score: 0}
{Label: revenue, Match: process, Ontology: enersharesystem, Score: 0}
{Label: supply, Match: delivered energy, Ontology: enersharesystem, Score: 0}
{Label: withdrawal, Match: delivered energy, Ontology: enersharesystem, Score: 0}
{Label: timestamp, Match: water pump, Ontology: enersharesystem, Score: 0}
{Label: min_total_load, Match: has charge power, Ontology: enersharesystem, Score: 0}
{Label: max_total_load, Match: has charge power, Ontology: enersharesystem, Score: 0}
{Label: min_total_load, Match: has charge power, Ontology: enersharesystem, Score: 0}
{Label: max_total_load, Match: has charge power, Ontology: enersharesystem, Score: 0}
{Label: min_total_load, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: max_total_load, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: total_load, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: actual_load, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: price, Match: phase current, Ontology: enershareproperty, Score: 0}
{Label: timestamp, Match: external diameter, Ontology: enershareproperty, Score: 0}
{Label: lignite, Match: lignite, Ontology: enersharefuel, Score: 0}
{Label: natural_gas, Match: natural gas, Ontology: enersharefuel, Score: 0}
{Label: hydroelectric, Match: hydroelectric, Ontology: enersharefuel, Score: 0}
{Label: renewables, Match: renewables, Ontology: enersharefuel, Score: 0}
{Label: net_imports, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: res_forecast, Match: heat energy property, Ontology: enershareproperty, Score: 0}
{Label: res_injections, Match: heat energy property, Ontology: enershareproperty, Score: 0}
{Label: net load, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: total imports, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: total exports, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: gr_al, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: al_gr, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: gr_bg, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: bg_gr, Match: electricity energy balance, Ontology: entsoe, Score: 0}
{Label: gr_it, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: it_gr, Match: heat energy property, Ontology: enershareproperty, Score: 0}
{Label: gr_mk, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: mk_gr, Match: inductance property, Ontology: enershareproperty, Score: 0}
{Label: gr_tr, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: tr_gr, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: timestamp, Match: in xsd date-time-stamp, Ontology: time, Score: 0}
{Label: point_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: value, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: fossil_brown_coal/lignite, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: fossil_gas, Match: gas, Ontology: enersharefuelproperty, Score: 0}
{Label: fossil_oil, Match: oil, Ontology: enersharefuelproperty, Score: 0}
{Label: hydro_pumped_storage, Match: hydro pumped storage, Ontology: enersharestoragefuelproperty, Score: 0}
{Label: hydro_water_reservoir, Match: hydro water reservoir, Ontology: enersharestoragefuelproperty, Score: 0}
{Label: solar, Match: solar, Ontology: enershareproductionfuelproperty, Score: 0}
{Label: wind_onshore, Match: wind onshore, Ontology: enershareproductionfuelproperty, Score: 0}
{Label: scheduled_generation, Match: booleanproperty, Ontology: enershareproduction, Score: 0}
{Label: solar_dayahead, Match: solar, Ontology: enershareproductionfuelproperty, Score: 0}
{Label: solar_intraday, Match: solar, Ontology: enershareproductionfuelproperty, Score: 0}
{Label: wind_dayahead, Match: wind onshore, Ontology: enershareproductionfuelproperty, Score: 0}
{Label: wind_intraday, Match: energyproperty, Ontology: eliotenershareproperty, Score: 0}
{Label: timestamp, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: point_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: value, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: point_type, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: min_delivery_pressure, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: max_delivery_pressure, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: entry_point, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: c1, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: c2, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: c3, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: i_c4, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: n_c4, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: i_c5, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: n_c5, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: neo_c5, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: c6_plus, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: n2, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: co2, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: gross_heating_value, Match: has energy capacity, Ontology: enersharesystem, Score: 0}
{Label: wobbe_index, Match: wobbe index property, Ontology: enershareproperty, Score: 0}
{Label: water_dew_point, Match: has water temperature, Ontology: enershareproperty, Score: 0}
{Label: hydrocarbon_dew_point_max, Match: has water temperature, Ontology: enershareproperty, Score: 0}
{Label: timestamp, Match: temporal unit type, Ontology: time, Score: 0}
{Label: point_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: value, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: point_type, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: timestamp, Match: temporal unit type, Ontology: time, Score: 0}
{Label: point_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: value, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: point_type, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: timestamp, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: point_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: value, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: t1, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: t2, Match: temperature property, Ontology: seasgenericproperty, Score: 0}
{Label: p_total_avg, Match: active power property, Ontology: enershareproperty, Score: 0}
{Label: q_total_avg, Match: reactive power property, Ontology: enershareproperty, Score: 0}
{Label: v_ab_avg, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: v_bc_avg, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: v_ca_avg, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: freq_avg, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: a_an_avg, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: a_bn_avg, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: a_cn_avg, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: node_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: stn, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: soc, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: fracsec, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: vm1, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: vm2, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: vm3, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: im1, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: im2, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: im3, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: vph1, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: vph2, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: vph3, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: iph1, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: iph2, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: iph3, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: f, Match: demand property, Ontology: enershareproperty, Score: 0}
{Label: df, Match: chemical concentration property, Ontology: enershareproperty, Score: 0}
{Label: vzsm, Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: izsm, Match: phase current property, Ontology: enershareproperty, Score: 0}
{Label: vzsph, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: izsph, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: digita, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: analog, Match: has water heating system, Ontology: enersharebuilding, Score: 0}
{Label: measureid, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: vehicleid, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: brand, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: model, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: battery power (kw), Match: has second energy resource for heating, Ontology: enersharebuilding, Score: 0}
{Label: battery capacity (kwh), Match: energy audit document, Ontology: enersharebuilding, Score: 0}
{Label: connector type, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: autonomy (km), Match: inductance property, Ontology: enershareproperty, Score: 0}
{Label: odometer (km), Match: inductance property, Ontology: enershareproperty, Score: 0}
{Label: battery soc (%), Match: phase voltage property, Ontology: enershareproperty, Score: 0}
{Label: timestamp, Match: ratio property, Ontology: enershareproperty, Score: 0}
{Label: ocpp_device, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: type, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: integration, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: created_at, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: attributes, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: name, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: partner_name, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: user_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: connector_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: external_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: charge_point, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: vendor, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: model, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: serial_number, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: charge_box, Match: evse, Ontology: enershareev, Score: 0}
{Label: ocpp_protocol, Match: has insulation material, Ontology: enersharesystem, Score: 0}
{Label: registration_status, Match: registrationstatus, Ontology: enershareev, Score: 0}
{Label: settings, Match: configuration, Ontology: enershareev, Score: 0}
{Label: charging_preferences, Match: chargingprofile, Ontology: enershareev, Score: 0}
{Label: charging_behavior, Match: chargingsessionbehavior, Ontology: enershareev, Score: 0}
{Label: ready_time, Match: material, Ontology: enersharesystem, Score: 0}
{Label: location_id, Match: locationid, Ontology: enershareev, Score: 0}
{Label: spot_price_area_id, Match: market, Ontology: enersharemarket, Score: 0}
{Label: target_soc, Match: stateofcharge, Ontology: enershareev, Score: 0}
{Label: minimal_soc, Match: has air exchange rate, Ontology: enershareproperty, Score: 0}
{Label: minimum_energy_transfer, Match: energydemand property, Ontology: enershareproperty, Score: 0}
{Label: target_energy_transfer, Match: energydemand property, Ontology: enershareproperty, Score: 0}
{Label: ocpp, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: battery_capacity, Match: has optimal capacity, Ontology: enershareproperty, Score: 0}
{Label: current_soc, Match: has air exchange rate, Ontology: enershareproperty, Score: 0}
{Label: associated_device_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: device_telemetry, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: timestamp, Match: ratio evaluation, Ontology: enershareproperty, Score: 0}
{Label: device_id, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: telemetry, Match: nomatch, Ontology: nomatch, Score: 0}
{Label: connector_status_timestamp, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
{Label: connector_status, Match: carbon foot print property, Ontology: enersharesystem, Score: 0}
